variable,Ant,Ant,Ant,Ant,Ant,GHG,GHG,GHG,GHG,GHG,Nat,Nat,Nat,Nat,Nat,OHF,OHF,OHF,OHF,OHF,Tot,Tot,Tot,Tot,Tot,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,bc_snow,bc_snow,bc_snow,bc_snow,bc_snow,ch4,ch4,ch4,ch4,ch4,co2,co2,co2,co2,co2,contrails,contrails,contrails,contrails,contrails,h2o_strat,h2o_strat,h2o_strat,h2o_strat,h2o_strat,halogen,halogen,halogen,halogen,halogen,land_use,land_use,land_use,land_use,land_use,n2o,n2o,n2o,n2o,n2o,o3,o3,o3,o3,o3,solar,solar,solar,solar,solar,volcanic,volcanic,volcanic,volcanic,volcanic
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23209650445600657,0.25832560192485865,0.3398110585406124,0.37087291409004847,0.3004121059294135,0.0,0.0,0.0,0.0,0.0,0.23209650445600657,0.25832560192485865,0.3398110585406124,0.37087291409004847,0.3004121059294135,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049371223983094216,0.0693000778555915,0.12609060442186423,0.14216920927948315,0.09869811948348398,0.1477772992083607,0.17481750194670131,0.23231301301932286,0.25391512728306387,0.20249492421000376
1751,0.0016096722994346417,0.0024680339149264754,0.012763740542394677,0.023143250133669725,0.005421520786976434,0.0018000500130036803,0.0018810361205960496,0.002120221464574385,0.0022095157146900853,0.0020004851787363337,0.24397070015655617,0.27368635361167226,0.35585256361741624,0.3850780618822367,0.31462892387805375,-0.00042487579997712714,0.0004582806190607365,0.010646123824760417,0.02133871629843138,0.003398856834872055,0.24872391259765922,0.28149127111168587,0.3649792432611935,0.3949076083805169,0.32232413973054275,0.00032060894674330035,0.0006608860081695174,0.010721736677323653,0.021229756715222595,0.003696066538933815,-0.00030353760588744215,3.966078584671486e-05,0.001252989767757138,0.0016343480003368123,0.0006326469000365036,-0.0008517355728619418,-0.0006169489713465583,-0.0001420106811686769,-8.954455276431029e-07,-0.00036640670399937236,0.0003978851188528792,0.00045115054741512824,0.0005663948315665843,0.0006083505547422027,0.0005091490668407163,0.0012531731759955617,0.0013184808673794913,0.0015183987125602357,0.0015855704765586835,0.0014162011480921013,0.0,0.0,0.0,0.0,0.0,-1.692624655841171e-07,1.3374692714928927e-05,5.427463276593307e-05,6.847328436959895e-05,3.448519981809079e-05,3.869460837356253e-10,5.571458457963155e-10,1.0522382536948255e-09,1.2395152582752654e-09,8.071764067268478e-10,-0.0002617790062476101,-0.000201118849696476,-3.637864781061952e-05,9.70491974749647e-06,-0.00011861177878196,6.481900371382752e-05,6.819035111594171e-05,8.061047728684315e-05,8.569249079249123e-05,7.452160174711252e-05,-0.0006654802533466091,-0.0005704562892286789,-0.00031779670232560584,-0.00022457740959832192,-0.00043609519906549527,0.039841115359679595,0.05621453813627067,0.10227016865219934,0.11566541681611958,0.08012688904014632,0.17218749122181287,0.2036942564461475,0.27068700743797613,0.29585740830527024,0.23594349857287844
1752,0.0038309734795190222,0.005071157689857309,0.01964028673872763,0.038285543173096744,0.0094648308512255,0.0035995120097324527,0.003761466281706188,0.004239746810654267,0.004418318426920868,0.0040003305782103996,0.22167254189063024,0.2497548585287853,0.3259169385512847,0.35367020872553734,0.28601384824726095,-0.00017982726102229273,0.0010985976878917733,0.01566849500628551,0.03460648234826534,0.005433684844192946,0.23171280909396222,0.26277132902281153,0.3420998584996348,0.36949487008814763,0.2978238273902928,0.0004609368774210025,0.000929355224625985,0.015206002373739539,0.033788308566553536,0.00548552371730332,-0.000279680233723017,0.00026170698011197265,0.002104088058750846,0.002678862732590735,0.0011686425399276455,-0.001135949412458006,-0.0008228173670882837,-0.00018939792463319795,-1.1942448494859416e-06,-0.0004886721811209672,0.0007955297648370437,0.0009020284295275885,0.0011324473467621402,0.001216333436012463,0.0010179904153705304,0.002506047776103583,0.0026366475989294557,0.0030364356576872654,0.003170763181615899,0.0028320648779224444,0.0,0.0,0.0,0.0,0.0,-3.385249311682342e-07,2.6749385429857854e-05,0.00010854926553186614,0.0001369465687391979,6.897039963618158e-05,7.738921674580711e-10,1.1142916915736544e-09,2.1044765073538117e-09,2.479030516508313e-09,1.614352813426203e-09,-0.0005226857734310894,-0.0004019467564788718,-7.779976273340135e-05,1.4457931260385266e-05,-0.00024038668010757113,0.00012963074794749882,0.00013637306517373058,0.00016121192650897197,0.00017137538435421984,0.00014903485736025049,-0.0006176083646589777,-0.0005294200303137339,-0.00029493572593671826,-0.0002084222424089388,-0.0004047243195812615,0.024671304146344778,0.03492033366738137,0.06329160887821061,0.07169995067229351,0.049679525161276814,0.17417943228152374,0.20605068170191515,0.27381843446917303,0.2992800176669674,0.23867299732591918
1753,0.005652013374032402,0.006498207486610978,0.01697851901572076,0.02698359828937315,0.009589409091296009,0.005398386599892162,0.005641291099091305,0.00635857675735997,0.006626408858791092,0.00599953683977491,0.07864075177134672,0.09012743643851868,0.1175909350876247,0.12737865363278528,0.1030126628268816,-0.00023829819039900555,0.0005617749237171612,0.01077737426319565,0.021511735193294433,0.0035974850971786897,0.08828885307087797,0.10064390932594157,0.13102725149079839,0.1444294590611904,0.11421510363338057,0.000325944784634062,0.000675142548322634,0.010751819079569099,0.021471937634564453,0.003742812588024705,-0.0003050092639527509,4.1237274910629205e-05,0.0012656348610872263,0.001645271207055169,0.0006386344385870689,-0.0008518681485835842,-0.0006170450016847276,-0.00014203278564468654,-8.955849069772547e-07,-0.0003664637365277123,0.001192934323724781,0.0013526340837535357,0.0016981580947387203,0.0018239492336412965,0.0015265245392384649,0.003758623956284521,0.003954500358738051,0.004554111024349511,0.004755578312499756,0.004247591365740714,0.0,0.0,0.0,0.0,0.0,-5.077873967523514e-07,4.012407814478678e-05,0.00016282389829779922,0.00020541985310879686,0.00010345559945427239,1.160838251206876e-09,1.6714375373889463e-09,3.156714761084476e-09,3.7185457748257962e-09,2.421529220180543e-09,-0.0007849277008058724,-0.0006051452632929155,-0.00012168106673204971,1.5368397638434064e-05,-0.00036548572024088833,0.00019443523692608643,0.00020454814661819245,0.00024180435292078863,0.000257048686270847,0.00022353977169692723,-0.0002244208162839028,-0.00019237575486151515,-0.00010717101670498175,-7.57345470846443e-05,-0.00014706498060551088,0.006482282578261022,0.00923543439968122,0.016689188174503305,0.01891507024537425,0.013100503260481646,0.06614261892865053,0.0782453561897625,0.10397937419764648,0.11364811506281282,0.09063330212933336
1754,-0.0014659777437532942,0.004174461936013044,0.007824405727489173,0.008469840799765607,0.006785784619639475,0.0071966743918593715,0.007520511187187801,0.008476712022248988,0.008833787730850473,0.00799810460341614,-0.114032721370891,-0.10488785883642217,-0.08084548936098725,-0.07139723047386878,-0.09289269593419178,-0.009883268225001867,-0.0037163967376576223,-0.00030406916074877434,0.00023847007898960006,-0.001116178717672891,-0.1093705673390292,-0.099913651336394,-0.07465152334052098,-0.0648968259693704,-0.08666374601794041,-0.009693315754640455,-0.0035983788626852593,-0.0002424439809430857,-0.00012744144660194423,-0.0009199487486508701,-0.0009159129939447092,-0.0007579251728470523,-0.00030903479610906476,-0.00015350334344785632,-0.0005363611652386115,1.2947964585274256e-07,2.0534462608159245e-05,8.920959662330341e-05,0.00012315927315494332,5.2981682087118516e-05,0.0015900991802556784,0.0018029679463381746,0.002263527623178314,0.002431198535880262,0.0020347519307720606,0.005010901872377569,0.005272039310765854,0.006071425001368465,0.006340016066384941,0.005662780787659558,0.0,0.0,0.0,0.0,0.0,-6.770498623364685e-07,5.349877085971571e-05,0.00021709853106373228,0.0002738931374783958,0.00013794079927236316,1.5477843349425012e-09,2.228583383185262e-09,4.208953014779302e-09,4.958061033101062e-09,3.228705626907391e-09,-0.0010480908121813365,-0.0008088071094742322,-0.0001706373897024147,1.2391129826241904e-05,-0.0004938098578739461,0.00025923247486764887,0.00027271559988677413,0.0003223877617679724,0.00034271240211876093,0.000298036349606592,0.0003797114533460303,0.0005373249603531506,0.000964517255056199,0.001125182068059679,0.0007373419353734632,-0.03130350496111768,-0.02769296595829563,-0.015171336679886686,-0.011030305530236458,-0.021543933461432893,-0.08972429903571855,-0.08209090365379268,-0.0617740974678406,-0.05221908094542344,-0.07155428401388275
1755,0.009150856157561048,0.01017057190520329,0.01377078010546142,0.017578092817091998,0.011435836600759017,0.00899437599267567,0.009399127159101465,0.010594153321310315,0.01104045576209306,0.009996034507747546,0.00866869257122982,0.02238027033323726,0.058855755695698286,0.06920382532549069,0.03955988862455487,-0.0006950624377953562,0.0002465785288008799,0.003734182178184117,0.007470882577083754,0.0014076554137224394,0.021114553747603102,0.03403471078504854,0.07143209801230122,0.08227834322111248,0.05163460694542944,-0.0015988895947968115,-0.0006830400211552542,0.0024348640975697545,0.006682431285232148,0.0001277878265550963,0.00020225645332832182,0.0003137744387705648,0.0006308239778530132,0.0007578281165772707,0.00048254486563624043,1.408044903281771e-07,2.233049467090143e-05,9.701225008919378e-05,0.00013393131075978472,5.7615686958941564e-05,0.00198702471814084,0.0022530304523605436,0.002828556478298854,0.003038081929408409,0.0025426730809827705,0.006262881680093289,0.0065892646188381,0.0075883777774097645,0.007924076640283382,0.007077633319646254,0.0,0.0,0.0,0.0,0.0,-8.463123279205857e-07,6.687346357464464e-05,0.0002713731638296653,0.0003423664218479948,0.00017242599909045395,1.934730418664947e-09,2.7857292289626007e-09,5.261191268438287e-09,6.197576291334109e-09,4.035882033606746e-09,-0.0013128287109109432,-0.0010096811363437892,-0.00022165025718983103,9.966145719920431e-06,-0.0006198463938923123,0.00032402246598061855,0.00034087542940679607,0.0004029621582842316,0.00042836653746162437,0.0003725245959276274,0.000527424889511858,0.0007463524087801571,0.0013397288972916744,0.001562894726239114,0.0010241789795116122,-0.06708266880159554,-0.05936430232528839,-0.032439264554826396,-0.023127971485856026,-0.04628751576642379,0.06260674216612597,0.07406248679015064,0.09842080607678168,0.10757267179092182,0.08578819330085358
1756,0.011166714462278848,0.012241716831276781,0.023153063628429872,0.031239202228364186,0.01546082472946194,0.01079149200806787,0.011277139626628385,0.012710901368987284,0.013246413669981277,0.01199332719003168,-0.11545193034479345,-0.1044173444458463,-0.07225791284150539,-0.061113799111082175,-0.08877481175733304,-0.0005415657300361672,0.00037422628643549605,0.010911563685374716,0.019774434022335755,0.0034591929480532768,-0.09947614636915168,-0.0882533338478623,-0.05396150503375289,-0.041852512082540066,-0.07135090102474094,0.0003078844746137126,0.0006254322907127235,0.011065280371461376,0.019984604031774995,0.003587143448413819,-0.00044857754937557734,-8.996675825525523e-05,0.001096194466017462,0.0014683026596150203,0.00048959698337103,-0.0009081660715288124,-0.0006578240260165389,-0.0001514193918175033,-9.547719656409083e-07,-0.0003906824460023666,0.0023837113200662263,0.002702822035737299,0.003393245204858962,0.003644599999337381,0.003050288479570235,0.007514563535026597,0.007906176446658364,0.009104969540998929,0.009507760231060699,0.008492149137537396,0.0,0.0,0.0,0.0,0.0,-1.0155747935047029e-06,8.024815628957356e-05,0.00032564779659559844,0.0004108397062175937,0.00020691119890854477,2.321676502413752e-09,3.3428750747778925e-09,6.313429522168952e-09,7.4370915496515924e-09,4.843058440361086e-09,-0.0015743178701075947,-0.001207685630300294,-0.00027759297890706875,4.3818943804521105e-06,-0.0007540069635597806,0.0003888052144664714,0.0004090276395982599,0.0004835275476946229,0.0005140110978539029,0.0004470045154904178,0.0001056744696287242,0.00014953862914387668,0.0002684271134769612,0.0003131404576558863,0.0002052037600367062,-0.07815900665107603,-0.06914149045443213,-0.03784218917335301,-0.026997653454684366,-0.0539301877505373,-0.04430130547829232,-0.04053232222308003,-0.03050091437860286,-0.025783132123862476,-0.03532987416393832
1757,-0.00941117980264711,-0.00042619281638152037,0.015991121082487573,0.01783311087049519,0.011560647366606794,0.012588023042443048,0.013154549200249567,0.014826956878172601,0.015451662170440039,0.013989983286174509,0.10447749403322448,0.12841639554299272,0.1887672235690245,0.20859502494262322,0.15795858982432526,-0.0233902608787202,-0.014641079002924504,0.00196792859174216,0.003806240084012908,-0.0024290880581556602,0.11066226312776382,0.13614098064654706,0.19643568878058812,0.21727289631074745,0.1656490559532584,-0.02612121491925508,-0.017292790368900163,-0.0010196393465983463,-0.000514679561540937,-0.005279341213481862,-0.0015439421870494818,-0.0009666489220594782,0.0009438932677172952,0.0015403402917861402,5.406252243690663e-05,1.96746533204576e-06,0.0003120246663301135,0.001355555056443014,0.0018714261894714043,0.0008050657078443619,0.0027801593676971595,0.003152343129227825,0.003957594346164372,0.004250753329218309,0.003557598614928047,0.008765947592649368,0.009222774957800757,0.010621200480512393,0.01109106703542682,0.009906328417030527,0.0,0.0,0.0,0.0,0.0,-1.18483725908882e-06,9.36228490045025e-05,0.0003799224293615315,0.0004793129905871927,0.00024139639872663556,2.7086225861625564e-09,3.900020920593184e-09,7.365667775899617e-09,8.676606807969077e-09,5.6502348471154265e-09,-0.0018351684950164478,-0.001420762734831984,-0.0003346139932430209,-7.050776722996285e-06,-0.0008905962581555437,0.00045358072451748917,0.0004771722348714951,0.000564083935212769,0.0005996460888379071,0.0005214761131147772,0.0014012284649119256,0.0019828609927875327,0.003559305416715556,0.004152198012675966,0.002720972725773977,-0.05025307358868636,-0.044364033368177395,-0.02432928777669662,-0.017656129318607675,-0.03451746947843572,0.13991838245456226,0.1655205652570613,0.21995841836964844,0.24041171465786665,0.19172607973281963
