variable,Ant,Ant,Ant,Ant,Ant,GHG,GHG,GHG,GHG,GHG,Nat,Nat,Nat,Nat,Nat,OHF,OHF,OHF,OHF,OHF,Tot,Tot,Tot,Tot,Tot,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-cloud_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,aerosol-radiation_interactions,bc_snow,bc_snow,bc_snow,bc_snow,bc_snow,ch4,ch4,ch4,ch4,ch4,co2,co2,co2,co2,co2,contrails,contrails,contrails,contrails,contrails,h2o_strat,h2o_strat,h2o_strat,h2o_strat,h2o_strat,halogen,halogen,halogen,halogen,halogen,land_use,land_use,land_use,land_use,land_use,n2o,n2o,n2o,n2o,n2o,o3,o3,o3,o3,o3,solar,solar,solar,solar,solar,volcanic,volcanic,volcanic,volcanic,volcanic
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,0.00485762412475753,0.029147504099831648,0.08856676032323056,0.11031700420743754,0.05944774104595135,0.05414953094769636,0.060180647207434816,0.10400394955494006,0.12245131193471072,0.08224644336241513,-0.9489244610429902,-0.7533184782720371,-0.32839640281679455,-0.24448483021046968,-0.4893870796173738,-0.0804912315392844,-0.04926379247795853,-0.001655657875424098,0.005735429581026544,-0.015230101001673775,-0.8688141544267179,-0.6827295832769159,-0.2802430835253875,-0.19534313471882292,-0.4333361235298221,-0.08302567530588607,-0.05160621693868123,-0.00458957543527968,-0.0022981602923476917,-0.016694800423866077,-0.005413356862318005,-0.003242545576361313,0.002561188522346069,0.004693916415775192,-0.0001800256603352382,4.123590093967282e-06,0.0009431909006503512,0.004429377469145994,0.006350467803019419,0.002458616892431653,0.012937039860532575,0.015054783348705632,0.026565748098135878,0.031706682438437266,0.020332158616445502,0.03820715828103032,0.04278637943956189,0.07398632530940219,0.08756578838785738,0.058250836427822514,0.0,0.0,0.0,0.0,0.0,-9.821499245361075e-06,0.0005386670798565701,0.002324024931234773,0.003169655338798048,0.0013636796476721924,1.4299841347175505e-08,2.0903363398532127e-08,4.677608859774186e-08,5.941506270888112e-08,3.203846956550792e-08,-0.020067764085121023,-0.015617195601824316,-0.006264062701967589,-0.003482962646310084,-0.010365502384839985,0.001993928668127975,0.0022529383476958056,0.0039230116151853355,0.004627871648216619,0.003056542202119587,0.004359971485758313,0.0062509976819719905,0.01353385284862484,0.017091745311688725,0.009345112473878727,-0.03392006552320059,-0.026479745745783455,-0.009836656880550472,-0.004206476600103143,-0.0174995530133049,-0.9264181559109165,-0.7330176356795617,-0.3120560965609045,-0.23061918517406427,-0.471609406936238
1824,0.006691815010397414,0.030583798022054597,0.09008922960875224,0.11212056934771193,0.0606377064812732,0.05497686768998933,0.06108469787313114,0.10569853021203802,0.12447449844449243,0.08357752797711225,-0.8945631495772879,-0.7017520882055803,-0.30652627811294286,-0.22863472755219885,-0.44619885513988256,-0.0802839314738403,-0.04919308739203718,-0.0015907935851678153,0.005798410650842334,-0.015172956795139907,-0.8142823009667265,-0.6288410104618508,-0.25662034604256545,-0.17904072843465133,-0.38946083905043755,-0.08282226892974903,-0.05137753364778295,-0.004644087148058476,-0.0023291496098258066,-0.016551396026981087,-0.005298771214138996,-0.003102450903723958,0.0027155983061607496,0.004876643990736008,-3.3413341397732546e-05,4.145086340550168e-06,0.0009548079323650942,0.004489098712102364,0.0064353613116397215,0.002490011004391404,0.013136868920731168,0.015285700994853033,0.026995979367781985,0.03222031739625011,0.0206559311960725,0.03879152171768856,0.04343853758779787,0.0751976096174011,0.08901739047919734,0.059193216551060926,0.0,0.0,0.0,0.0,0.0,-9.985859139645728e-06,0.0005474187701468718,0.0023622873427918303,0.0032215622516118337,0.0013851810935646795,1.4521778780326065e-08,2.1232880811776823e-08,4.754014753099432e-08,6.04011450316752e-08,3.2559917329039555e-08,-0.020629412946768587,-0.016060897324879277,-0.006448502017870032,-0.003587920130621164,-0.010664083532994754,0.002024603857990015,0.002287421151911461,0.003987672568869962,0.004704517542907536,0.0031060598308255893,0.004400580710763877,0.006309622829568046,0.01367583564800496,0.01729012648424231,0.00943163501196959,-0.03655693696014669,-0.028556486948467165,-0.011089116791376424,-0.005438890117295447,-0.019104210989587415,-0.8699356663173397,-0.6798567859801256,-0.28955205924616795,-0.2128598923296557,-0.42703269852408593
1825,0.005868935129661505,0.030427456016934744,0.09136469683555462,0.11376325221927806,0.061403664196166996,0.05579928368982815,0.06199512275523906,0.10740029878272139,0.12649155615018803,0.08490886284896962,-0.7863612449444739,-0.6053519933314991,-0.2433183691428479,-0.1778796521241638,-0.3658399948581964,-0.0825379465029516,-0.050582167977251444,-0.0017085538118184562,0.005872696381402652,-0.015637979107943435,-0.704237675614746,-0.5308998228973947,-0.19244943291497804,-0.1238049963373199,-0.30876370046517176,-0.08493657890625037,-0.05275977560384157,-0.004801434635062859,-0.0024112447296973255,-0.01701940347291502,-0.005395169899595938,-0.0031462978670671457,0.0028536983520643304,0.005081544797362454,1.4768080875092893e-05,4.325730766337025e-06,0.0009879088982311767,0.004636893452382633,0.006648188599908571,0.002574722519352114,0.013329497044827044,0.01551661014388756,0.02743338578210973,0.032737540135408305,0.02098030638927302,0.039380582760891354,0.044095372992544686,0.07641522225998092,0.0904735310403714,0.06013767430384609,0.0,0.0,0.0,0.0,0.0,-1.0150585742586178e-05,0.0005558729323614503,0.002399785224443943,0.003273575513533144,0.0014072219648897425,1.4750885354847217e-08,2.1556933673236104e-08,4.830536014259506e-08,6.13844536570636e-08,3.307018422802322e-08,-0.021213925479574056,-0.016508439179850336,-0.006632088437425763,-0.0036926532219760527,-0.010963127147366053,0.002055327312497809,0.002322387533828957,0.0040523019676044015,0.004780668178813426,0.0031558741309254557,0.0044816808059621425,0.006431602808261461,0.013930751032181013,0.017613283639962944,0.009608754240086805,-0.034353095971766744,-0.026356033774675037,-0.009293040100109796,-0.0037656868799811854,-0.016987426961810555,-0.7642288241910493,-0.5854915265105518,-0.22833109871989715,-0.16332481050464168,-0.3483536310752129
1826,0.004959079103998822,0.030134897330096038,0.092520398707173,0.11524201033295318,0.06201483091804731,0.0566173256861482,0.0629116437533634,0.10910874687578158,0.12848910729235954,0.08623447694266884,-0.678235438038762,-0.5108076954778988,-0.1833273618745645,-0.1205875163997646,-0.28538005434366714,-0.08504432891962041,-0.05225120979072345,-0.0019406274942410048,0.005851357946139959,-0.016271445683077472,-0.5953963720095081,-0.43524268155569534,-0.1303793382181586,-0.06573563157999064,-0.22920805636055935,-0.08744528004616157,-0.054280020639274416,-0.004957623773394088,-0.0024924051021355557,-0.017532571101679363,-0.005557382975950684,-0.0032448385957680407,0.002934627451225968,0.005232498887177957,1.302048691131152e-05,4.471663068131544e-06,0.0010177072084225586,0.004773434039650411,0.006840540981432618,0.0026495788442348935,0.01352416586862069,0.015748313747824545,0.02786621066926251,0.033262554684127775,0.021306289171720942,0.03996583126070948,0.04475088549865628,0.07763563797302758,0.09191928228392116,0.06108180999262316,0.0,0.0,0.0,0.0,0.0,-1.031567652043981e-05,0.0005644344810084474,0.0024384318443254364,0.003326629320356315,0.0014288676397168601,1.4979023764183466e-08,2.1884889492136163e-08,4.9080435252085915e-08,6.23917573010881e-08,3.359319573225791e-08,-0.021789092783457722,-0.01697018643861018,-0.006819158777056759,-0.0037876431783463757,-0.011268224271814481,0.0020857639775078824,0.002357264117708169,0.0041178320880330506,0.004858351631913245,0.0032056096378464865,0.004547230775920099,0.006523287048166533,0.014139529579482111,0.01787764421478834,0.009747620263098144,-0.02745543061805547,-0.01993346188480538,-0.004221730706070033,0.0009376489023742493,-0.011214201728153569,-0.6609115216411822,-0.49594280054987966,-0.17476197026870227,-0.11230576314153913,-0.27382124398946334
1827,0.004160553453868538,0.02994805381055349,0.09377776969019594,0.1168471508624096,0.06271600504369723,0.05744161017362102,0.06382894270190087,0.1108184104798616,0.13051307384064367,0.0875701943649855,-0.5830162954913287,-0.4313989116875448,-0.13746786223822524,-0.07308704872360562,-0.2190551251147573,-0.08747498033852563,-0.05365402140834517,-0.002045456501481554,0.0059212639558355075,-0.016761822658364935,-0.4993378117985207,-0.3552777998915535,-0.0808668297826786,-0.020181137605778054,-0.1650374314490815,-0.08963401997840062,-0.055754246469525426,-0.005124670182854282,-0.0025740692372624935,-0.018012386899300042,-0.005660149344126284,-0.0032869713222550374,0.0030848478429489337,0.005455512727324448,6.475933507585726e-05,4.648996473173165e-06,0.0010523741646729738,0.004934568547490925,0.007070407338287324,0.002739976195635406,0.013718563289266916,0.01597839844505489,0.028298703624018404,0.03378505835134853,0.02163314710397626,0.04054715935010817,0.04540408333896872,0.07885928121066432,0.0933737893079565,0.06202221853216008,0.0,0.0,0.0,0.0,0.0,-1.0481129030825477e-05,0.0005729748197085648,0.0024768199623092626,0.003378961887259543,0.001450454293497175,1.5205242290969394e-08,2.2217479844420463e-08,4.9850162483038304e-08,6.340090156394053e-08,3.4106864236689155e-08,-0.022406947893637116,-0.017438629538569214,-0.0070017353537353945,-0.003895769713251522,-0.011574863263972508,0.002115847412368212,0.002391888143216635,0.004182823871087629,0.004935468726323497,0.0032559221491872403,0.004629101855697988,0.006638366029398152,0.014384863431165244,0.01819355170024599,0.009919684164764051,-0.018741047647567986,-0.011874348614513081,0.00273448454468222,0.007756778087353772,-0.003852934622410648,-0.5738752097737901,-0.4247204953629452,-0.13594440944420177,-0.07339718098416462,-0.2149514828740521
1828,-0.0009358643819939665,0.02729099311236528,0.0946397518769282,0.11818734036065237,0.06268723799632842,0.058260957813868613,0.06475017295521998,0.11253358690435299,0.13254178349515539,0.08889727802853199,-0.5055304314179264,-0.3685940606169755,-0.10249395128553171,-0.03956375784524339,-0.1694348454189209,-0.09373692492189703,-0.05779553848462245,-0.002352428182235585,0.00610312490861635,-0.018087857680509037,-0.42423422211258854,-0.29216255174460376,-0.043661792779700684,0.010610158789785377,-0.11867087997414005,-0.09630663267177006,-0.060115858044982644,-0.005489537870185131,-0.0027596329813250123,-0.01954436641196117,-0.006182372633269078,-0.003644153376697928,0.003217146257885622,0.005732801797730654,-2.8015094609061513e-05,5.093918075987986e-06,0.001129132173985852,0.005267279502763054,0.007526344422719116,0.002935508091782503,0.013910898428367268,0.016206362559882226,0.028728926355571473,0.034308987019419535,0.02196245365718699,0.041131312725552385,0.04605764200318683,0.08009137977850181,0.09481456802886254,0.06296930590571458,0.0,0.0,0.0,0.0,0.0,-1.0646940915693364e-05,0.0005816430714360101,0.0025151166339536673,0.0034322507297548984,0.0014723616402849504,1.5437086484129872e-08,2.2551182550790995e-08,5.062443823231384e-08,6.437700602767838e-08,3.462906051823427e-08,-0.023020529041689834,-0.01791436268002432,-0.0071897224640500934,-0.004008340768042473,-0.011881966301275552,0.0021463937416872163,0.0024265274043954125,0.004248388868630912,0.005013563613814817,0.003306284918221677,0.00481667758658525,0.006901660774549432,0.014867370437515653,0.0187940892719273,0.010289325677758351,-0.011504616612662385,-0.005111510534553624,0.009587883694052595,0.014829039848457057,0.002578559583727329,-0.5030690488575315,-0.3690049361946419,-0.10731941112318945,-0.04667127812057458,-0.17207083956563773
1829,-0.005831416213259428,0.024626215386738762,0.0954469964707717,0.11958978286885519,0.06269477509899221,0.059084101499953606,0.06567745344534952,0.11425897112598367,0.1345627608637445,0.09023266568688618,-0.4452074141647882,-0.32264519927954116,-0.07876473186314903,-0.021136941743130803,-0.13835603917385303,-0.09987195913975552,-0.06182461668872479,-0.0027140698129777536,0.0062209445927875725,-0.019373212231557163,-0.3670670490999063,-0.24602791598426135,-0.019418266787338764,0.02591292657548578,-0.08879761579831989,-0.10227661364093284,-0.0640817707833241,-0.005813632446744858,-0.0029220637288209926,-0.02090200447687509,-0.006691650988930602,-0.004002353851398785,0.0032935357129399664,0.005947604715512386,-0.00015688591054000518,5.431066055077921e-06,0.0011931988740670663,0.00555533721566047,0.007934714964541754,0.003101368795637373,0.014107594406090655,0.016435768078538714,0.029162227521146878,0.034830159231587124,0.02229064912335771,0.041718343605183644,0.046708528413889755,0.08131606551121406,0.09627551177025984,0.0639127535940845,0.0,0.0,0.0,0.0,0.0,-1.0813109894893468e-05,0.0005901099622518564,0.002553358396336696,0.003484755388642597,0.0014943441551419669,1.5667168170888974e-08,2.2886095464413806e-08,5.141071913457282e-08,6.537584258870587e-08,3.5152598577067316e-08,-0.023644525017532083,-0.018383275418760142,-0.007378849416529114,-0.004122491423502318,-0.012194805815889564,0.002177006691594312,0.0024611640581502885,0.004313613668727246,0.005091114129995577,0.003356510643408729,0.0049706571765892665,0.007123756629078881,0.015298926727013265,0.01932851926368686,0.01060907182817793,-0.00759583744929194,-0.0013171582275109614,0.013721566042800823,0.01938366562045634,0.006177930463520364,-0.44772820928638724,-0.32695747051504725,-0.08677893955690574,-0.03076261858351455,-0.14454752191186904
1830,-0.007855325461769,0.023738445088504458,0.0962830248506835,0.12084224281030367,0.06294781842108005,0.05990944365090488,0.06660000873559678,0.1159847365702732,0.13660825871959167,0.09158765093154642,-0.39624074929717057,-0.2854991984008409,-0.0609758540230137,-0.011090268945707832,-0.11679897672034137,-0.10352360142687204,-0.06396179431855234,-0.0031873371603463913,0.006104577037350085,-0.020388641217148663,-0.3194659313045415,-0.20822631360463928,-0.001468148554457502,0.035710949352313545,-0.0668377969672545,-0.10571078856986572,-0.06627987776362287,-0.0061606938963300875,-0.0031099334813460794,-0.021768054870787437,-0.006997639422947029,-0.004208588090222666,0.0033316601967589036,0.006073923794205503,-0.00024239470144020274,5.552373622869544e-06,0.0012294306187979733,0.0057297506729161035,0.008188978501206062,0.003195092511495082,0.0143052310820308,0.016664802639288493,0.029596332133129944,0.03534158819523085,0.022618266757713383,0.042295394424125804,0.04735939216431428,0.08253411049933951,0.09773216971860064,0.06486773683239941,0.0,0.0,0.0,0.0,0.0,-1.0979633760290833e-05,0.0005986166383446915,0.0025919910195816077,0.0035386067843096434,0.0015161667248621987,1.5893836817724883e-08,2.3214141032971142e-08,5.219678796148174e-08,6.637384318241164e-08,3.5670119634318605e-08,-0.024271689198997474,-0.01887775152152904,-0.007574000084589186,-0.004234668610975214,-0.01251343333260002,0.0022070488801168224,0.0024970337099790127,0.0043790488221639385,0.005168392046666262,0.0034067824537119718,0.005043269407010088,0.007233304560897473,0.015568214970942712,0.01967015796036453,0.010783716336259826,-0.007052057698561971,-0.0009233645496662421,0.014091937364182577,0.020058107575158687,0.006479555831941606,-0.40023923071277023,-0.2908914225538078,-0.06873183527738615,-0.017226341846449496,-0.12358757294230183
1831,-0.008039660363656009,0.023934627835654566,0.09725442491815835,0.12216524077420247,0.06349283416898448,0.06073918944053805,0.0675198816743489,0.11770190167681768,0.13867001797660466,0.09293344095853973,-0.5822460765662512,-0.4527059851110479,-0.21738604530226255,-0.17816672078977205,-0.29534872636432064,-0.10527392545904553,-0.06502989587526688,-0.0035962583437013844,0.00591047535963482,-0.02106611123159672,-0.5064544689325821,-0.37920649851467997,-0.1618259727184171,-0.12081281549497964,-0.24084479377119655,-0.10745365166099659,-0.06719151763895387,-0.006480576337083294,-0.0032822069492242337,-0.022229350276124014,-0.0071202186408433005,-0.00426195334206138,0.003403043838193908,0.0062062195149097665,-0.00023083287279694744,5.586523353559912e-06,0.0012517106789463022,0.005844946957270815,0.008371345135283466,0.0032529675530311337,0.014501325857465332,0.0168965576021735,0.030033429992852658,0.035858330597054434,0.022947751337741646,0.042873822940605134,0.0480082183257818,0.08375860780895,0.0991879065642789,0.06582167806523427,0.0,0.0,0.0,0.0,0.0,-1.1146510370380338e-05,0.000607123911320939,0.002630557423794927,0.003591118477738959,0.001538190698263363,1.611767580480789e-08,2.3548746144725462e-08,5.2976358918564475e-08,6.736572259513586e-08,3.6185296492703724e-08,-0.024943906379076012,-0.01939895229135929,-0.007785972739476066,-0.004354370766729894,-0.012862852744090013,0.0022376120070379574,0.0025317559743083125,0.0044446679880867455,0.005246363742704989,0.0034571449765161246,0.005089603323620209,0.007292703359669571,0.01575861664046453,0.01991165473417762,0.010894728238028714,-0.009701037859009614,-0.0036870199310622613,0.011078347382585903,0.016934912493582227,0.0036095530955478623,-0.5825737970995155,-0.45555573307404296,-0.22178335056293472,-0.1832085552958117,-0.2994063115708021
1832,-0.005027413322817168,0.025900845332339207,0.09860568137918714,0.12389390793270012,0.06459077633184576,0.06156816807758579,0.06841851444799456,0.11942455418123199,0.14071138227487343,0.09427250268290754,-0.8690963660286695,-0.7216940707686209,-0.4278783778691656,-0.35866138115759677,-0.5524054635387308,-0.10472736869555467,-0.06457471660928885,-0.0037379580569344884,0.005721017219817426,-0.021060328615050042,-0.7939652473846712,-0.6521272081217971,-0.372034937438614,-0.30168809685473286,-0.4916393274721841,-0.10660103800305212,-0.06648071747320446,-0.006548572542349859,-0.0033294196192401662,-0.02194542971400517,-0.006983700059230268,-0.0041037380932136555,0.003528019353120594,0.006352669684627458,-8.916685159998308e-05,5.489017764443309e-06,0.0012505774750504832,0.005871850523589382,0.008417054493738899,0.0032592932637554414,0.014700368402089744,0.017124248788219065,0.03046790952959798,0.036376077071682694,0.02327690625799237,0.04345908404629361,0.048656876707695626,0.08499068658706525,0.10063865744364184,0.0667773934087445,0.0,0.0,0.0,0.0,0.0,-1.1313737645357753e-05,0.0006158280974941263,0.0026691027457143037,0.0036446352196312275,0.00156039374613924,1.634448878353533e-08,2.3888574284614856e-08,5.3757849316463836e-08,6.835295810654629e-08,3.670298192414336e-08,-0.025644012599623286,-0.019952049465337508,-0.008006796230144142,-0.004479767746186291,-0.01323296036837168,0.002268171917593996,0.0025665713723667244,0.004510121628162588,0.0053240909723211004,0.0035079749605637974,0.005083258532545292,0.0072836494576964715,0.015834081129028312,0.020013779007440263,0.01091264431726506,-0.015121339342345538,-0.009062819274762789,0.005707931622590495,0.011713535847628088,-0.0014855145909384439,-0.8647140864706583,-0.7189163395593884,-0.42775767101442685,-0.35864369651079653,-0.5513447784039933
1833,-0.0035473729346699673,0.02673647852584156,0.09984582029271966,0.12539104354336822,0.06546870828918759,0.062387787794086984,0.06935568289464789,0.12115737312738785,0.14273973286356292,0.09561835654174092,-0.8906958775255068,-0.7475648704046889,-0.4378754278046358,-0.36780224202233636,-0.5670398799012095,-0.10528757250530754,-0.06499774561289377,-0.003987476903723095,0.005532766741635627,-0.021402721623726133,-0.813910713714051,-0.6744245170616975,-0.38197508478407927,-0.312124292750234,-0.5053231641293268,-0.10701175600558446,-0.06656299892206666,-0.0066651062278073655,-0.0033833160588186743,-0.022002784251153245,-0.006949458496000733,-0.00405571514852449,0.0036195581924124798,0.006458158817651079,-1.6511298832126103e-05,5.487831550687041e-06,0.0012621827694168613,0.005932677525364957,0.008510194968421226,0.00329130135460358,0.014895804649031336,0.017355593183993583,0.030903196106101212,0.036904092104824024,0.023604762450264792,0.044046499038039824,0.04930749874955539,0.08623085999977446,0.10211287411672401,0.06773102270885548,0.0,0.0,0.0,0.0,0.0,-1.1481313562607705e-05,0.0006246416618938997,0.0027069888692609323,0.003697283772317006,0.0015825885052691852,1.6574232845133477e-08,2.4230444828691976e-08,5.4540786814057475e-08,6.93532670072296e-08,3.722829833348278e-08,-0.026378348716682407,-0.02052190273266198,-0.008236973857652615,-0.004612126094982243,-0.013615456584827972,0.0022984125902265444,0.002601479658709338,0.004576267015096186,0.005401815143427799,0.003558512192153987,0.005109082470303565,0.0073126643514859644,0.015948886916542195,0.02017945035006977,0.010968929882701612,-0.021785513464765288,-0.01543525308074094,9.267251966444247e-05,0.006273010582715339,-0.007146429251248495,-0.8796958253813809,-0.7384255262561683,-0.43156925087336095,-0.36157746888788905,-0.5601132939254521
1834,-0.00725631539589371,0.025030563173001057,0.1005513806666979,0.1266077285474852,0.06555888786329546,0.06321171896559068,0.07026771253766068,0.12291326507265482,0.14479983561018053,0.09696282567696946,-0.7570788111550566,-0.627719897270183,-0.3294431713835116,-0.2734910124657575,-0.457716080550137,-0.10990897930322076,-0.06800472890771073,-0.004471477546293491,0.0053920894945499575,-0.02267354056956722,-0.6799725121807604,-0.5533580660500949,-0.27684621360967737,-0.21991650507269003,-0.39365843583506555,-0.11133455711490622,-0.06949566722381369,-0.006967132514881325,-0.003549241496084671,-0.023049667381331275,-0.007334566633843745,-0.004329723590298656,0.0036505878111455794,0.006609673224074405,-0.00013000027345865304,5.7336788325387936e-06,0.0013076508004799018,0.00614046405229586,0.008797408053368275,0.0034068173745923584,0.015090220190268441,0.01758600696082657,0.03133491393410158,0.03743293316883707,0.023936225784758156,0.04463219466098758,0.04996171157463231,0.08746019998430384,0.10356675692196593,0.06869046051236614,0.0,0.0,0.0,0.0,0.0,-1.1649236152572488e-05,0.0006334022572169208,0.0027453593605986305,0.0037500861465832223,0.0016049145593686567,1.6793221356545878e-08,2.4559674154960623e-08,5.53235725067334e-08,7.034643409022392e-08,3.775259499717251e-08,-0.027130773827728612,-0.02111204530824983,-0.008480161528427352,-0.004753825250247179,-0.014003392211280004,0.002329248274293001,0.002636553188104641,0.0046427418168129685,0.0054802212819031245,0.003608841726207655,0.005200777160931193,0.00745060347720482,0.01622116119782953,0.020534269750713433,0.011161588590362417,-0.02716978703210804,-0.020318316222669202,-0.003686308470758366,0.0025123518671604124,-0.011318981703019673,-0.7408513797192494,-0.6138815666401244,-0.3184071331966501,-0.26288300352679783,-0.4467616368665084
1835,-0.01093437287092344,0.023095739263923606,0.10142016240813703,0.1279905353811485,0.06573390198421088,0.06404347148972307,0.07119504803052008,0.12464657512983235,0.14686055650949204,0.09832818398365006,-0.8123761195741173,-0.678883632071124,-0.37516604572093104,-0.3166337957629055,-0.506202582737626,-0.11480447445835017,-0.07123554602162156,-0.004831525429665766,0.005403524408647332,-0.023874114094127333,-0.7374114144854612,-0.6066154067069545,-0.32253487546180853,-0.2625731628575453,-0.4422939128447696,-0.11617594120492691,-0.07266653213681863,-0.007277543328195029,-0.003701725638788859,-0.02419935765209936,-0.007714876837577358,-0.004585377180642479,0.00375832181262594,0.0068350470064981695,-0.00019770953148189526,6.046239788859958e-06,0.001364028342794799,0.0063956615446332755,0.009160648939102838,0.0035531670469952413,0.015285046552542012,0.017816052996713877,0.0317735180583632,0.03795537117054693,0.02426807119200364,0.045229981599925986,0.05061902089604767,0.0887015805754519,0.10504405236476401,0.0696479012103743,0.0,0.0,0.0,0.0,0.0,-1.181750349496883e-05,0.0006421959600135988,0.0027843357661883833,0.00380318218589723,0.0016270885492249533,1.7023143554005587e-08,2.4887045226007393e-08,5.610996325390727e-08,7.134118594136241e-08,3.8272682220251105e-08,-0.0279037285632285,-0.02171727279285467,-0.008719325980716409,-0.004887876028234536,-0.014402472113122431,0.0023598736444581467,0.002671498940724051,0.004708910865564354,0.0055583155510675955,0.0036596307955679723,0.005326708103212698,0.007629628604812796,0.016570362758438307,0.02096947681955414,0.01141921680756058,-0.027302719676207225,-0.02011028860246381,-0.003442515520656242,0.0026512911393678043,-0.010992406452900597,-0.7965387036889693,-0.6648661573212787,-0.365520021351406,-0.30793272373076574,-0.4948507359021426
1836,-0.011981871810136413,0.02253464893973002,0.10244968804556219,0.12927715480468624,0.06615260846477562,0.06487639641483955,0.07211893831047982,0.12638613256224793,0.14891688851934476,0.09968639435575823,-1.0229614938749156,-0.8698833054093337,-0.5221530735100741,-0.44080141391825006,-0.6764644419987891,-0.1177073757279436,-0.07304334933678219,-0.0052549477248586786,0.005245347175135905,-0.024678464940923454,-0.9501321460048335,-0.7994254414776536,-0.46798738885398106,-0.3848532996972555,-0.6129429147842633,-0.11891380072855454,-0.07425216081252853,-0.0075738270034177236,-0.0038586311067373195,-0.024807183881801753,-0.00790369021106888,-0.004685516127736803,0.0038702151104011225,0.007020339399834027,-0.00017864739923322296,6.197903718504983e-06,0.001399123311359327,0.00656669068309876,0.009411328040604239,0.003647087979631196,0.015480799702988457,0.018044655290925072,0.03221353445895265,0.03848038956199969,0.024595640835715093,0.04581528841003638,0.051285335241539956,0.08994008500129508,0.10653069632495274,0.07060576068122525,0.0,0.0,0.0,0.0,0.0,-1.1986113715322616e-05,0.0006510230369774633,0.00282353391261,0.0038556897195948588,0.0016488825920448163,1.7260905288066278e-08,2.5220066083554395e-08,5.690078914727249e-08,7.235854987304153e-08,3.880135715548038e-08,-0.02870086674257717,-0.02232833345743848,-0.008968588797551871,-0.005024685604542503,-0.014806936006253352,0.002390940525131554,0.0027068702877526096,0.004775037472619587,0.005636782702792193,0.0037104344851607617,0.005378632402699342,0.007706957105000434,0.01677686075871663,0.021223957303489614,0.01154637137402764,-0.019527748797345576,-0.012560961261133647,0.0030704233056612746,0.00915851705462409,-0.00398930124656049,-1.0148587677103724,-0.863905347176452,-0.5187883817085714,-0.4381344307998775,-0.6725713969443161
1837,-0.01396314607574467,0.02141698275985918,0.10330281932903881,0.1305718816571391,0.06636243059370998,0.06571212309843308,0.07302439477271883,0.12816198573517665,0.15098738044273954,0.10104357045719439,-0.9916013590209906,-0.8396579502336589,-0.4807748371942571,-0.40406869012006646,-0.6413139165699631,-0.1215226138187922,-0.0755237333217808,-0.005708198343349177,0.005128799593456361,-0.025712569853363273,-0.9171703446398198,-0.7682932147105139,-0.42803821049632373,-0.3501485787194836,-0.576966169910593,-0.12257789680703339,-0.07660810400884606,-0.007936495748218196,-0.004062070441716842,-0.025685284241601828,-0.008173745149726366,-0.004848583319862366,0.003998577760529666,0.00724709496871565,-0.00019074266525844036,6.427430890776449e-06,0.0014475176237482323,0.006785432950721665,0.009730323338381136,0.0037705757290234536,0.01567879341541989,0.018272326415807418,0.03265287047390475,0.03900974290442564,0.024923495586749028,0.04640601348488794,0.05194061013560782,0.09119166115180345,0.10799234734410305,0.0715699019377041,0.0,0.0,0.0,0.0,0.0,-1.2155064981794091e-05,0.0006598584329145849,0.002862795397930891,0.003908491513848427,0.0016716246131690555,1.7486926570755393e-08,2.5559301267542795e-08,5.7681713277996377e-08,7.33730852437124e-08,3.933752906446601e-08,-0.0295001759422434,-0.02295088368586235,-0.009223564615574048,-0.00516885159923314,-0.015216591122430002,0.0024214633764750144,0.0027421863584523878,0.004841728250242743,0.005714505978472904,0.0037617141698705735,0.005468801597530393,0.007830492969336335,0.017042574584680868,0.02156449586003675,0.011732334804909879,-0.0077182596057535175,-0.0010019705405052526,0.015566628461468182,0.022061538410301052,0.007189343227667991,-0.9969750398752347,-0.8455420951822586,-0.48922634288184413,-0.412494861372633,-0.6493063795740363
